"CERT","CITYST","COST","FAILDATE","FAILYR","ID","NAME","QBFASSET","QBFDEP","RESTYPE"
9019,"OMAHA, TX",5339,"12/14/1990","1990","2974","THE STATE BANK OF OMAHA",20519,20615,"FAILURE"
28783,"COLUMBUS, OH",71,"12/15/1990","1990","2975","MID-AMERICA FS & LA",1206441,894318,"FAILURE"
32145,"LITTLE ROCK, AR",15373,"12/21/1990","1990","2976","ARKANSAS FSB",71705,61584,"FAILURE"
29415,"CHICAGO, IL",12622,"12/27/1990","1990","2977","ENTERPRISE SAVINGS BANK, FA",432576,322004,"FAILURE"
19572,"BOSTON, MA",205878,"12/28/1990","1990","2978","CAPITOL BANK AND TRUST COMPANY",485550,442317,"FAILURE"
29116,"ANDALUSIA, AL",6332,"12/28/1990","1990","2979","FIRST FS & LA OF ANDALUSIA",38693,37738,"FAILURE"
28287,"NEW ORLEANS, LA",7021,"12/28/1990","1990","2980","SOUTHERN FS",230780,230027,"FAILURE"
29638,"SAN ANTONIO, TX",37685,"1/4/1991","1991","2981","FIRST FEDERAL SAVINGS & LOAN",638622,472426,"FAILURE"
29161,"PITTSBURGH, PA",96028,"1/4/1991","1991","2982","FIRST FS & LA OF PITTSBURG",3089704,2343171,"FAILURE"
28767,"ATLANTA, GA",80646,"1/4/1991","1991","2983","FULTON FEDERAL SAVINGS BANK",2016621,1380514,"FAILURE"
28634,"RANDALLSTOWN, MD",2,"1/4/1991","1991","2984","ROYAL OAK FS & LA",27310,29154,"FAILURE"
30888,"NEWARK, NJ",7519,"1/4/1991","1991","2985","TRIDENT FEDERAL S & L ASSOC.",47159,44159,"FAILURE"
2560,"BOSTON, MA",572581,"1/6/1991","1991","2986","BANK OF NEW ENGLAND, NATIONAL ASSOC",13428614,9406853,"FAILURE"
4275,"PORTLAND, ME",0,"1/6/1991","1991","2987","MAINE NATIONAL BANK",1045658,944665,"FAILURE"
2545,"HARTFORD, CT",151127,"1/6/1991","1991","2988","THE CONNECTICUT BANK & TRUST CO",7210748,6860236,"FAILURE"
26302,"GLASTONBURY, CT",26647,"1/11/1991","1991","2989","COMMUNITY NATIONAL BANK",85364,86936,"FAILURE"
31560,"HARTFORD, CT",3358,"1/11/1991","1991","2990","CONNECTICUT SAVINGS AND LOAN",17375,13680,"FAILURE"
28292,"NEWPORT BEACH, CA",498684,"1/11/1991","1991","2991","FAR WEST SAVINGS & LOAN",3714988,2981632,"FAILURE"
32134,"COSTA MESA, CA",22127,"1/11/1991","1991","2992","MALIBU SB",139117,122923,"FAILURE"
32332,"FOUNTAIN VALLEY, CA",110,"1/18/1991","1991","2993","BEACH FEDERAL SAVINGS ASSOC.",81792,80703,"FAILURE"
30138,"PATERSON, NJ",25727,"1/18/1991","1991","2994","IRVING SAVINGS & LOAN",222484,235827,"FAILURE"
23221,"RIO RANCHO, NM",10941,"1/22/1991","1991","2995","AMERICAN BANK, NATIONAL ASSOCIATION",20712,23319,"FAILURE"
23461,"FARMERS BRANCH, TX",15366,"1/24/1991","1991","2996","METROPOLITAN NATIONAL BANK",97314,98491,"FAILURE"
24568,"RICHMOND, CA",4323,"1/25/1991","1991","2997","ALVARADO BANK",33480,32106,"FAILURE"
30169,"CLIFTON, NJ",15290,"1/25/1991","1991","2998","CENTER S & LA",132562,125372,"FAILURE"
31062,"BEVERLY HILLS, CA",206275,"1/25/1991","1991","2999","COLUMBIA SAVINGS & LOAN ASSN.",5358626,5645608,"FAILURE"
32523,"CORAL SPRINGS, FL",4291,"1/25/1991","1991","3000","CORAL S & LA",32197,31658,"FAILURE"
31703,"TYSONS CORNER, VA",172842,"1/25/1991","1991","3001","TRUSTBANK FSB",1823394,1509206,"FAILURE"
16428,"CHICAGO, IL",2626,"1/29/1991","1991","3002","CITIZENS NATIONAL BANK AND TRUST",18776,19197,"FAILURE"
20579,"AUSTIN, TX",35259,"1/31/1991","1991","3003","BANK OF THE HILLS",255108,237750,"FAILURE"
25815,"ARANSAS COUNTY, TX",2997,"1/31/1991","1991","3004","ROCKPORT BANK, NATIONAL ASSOCIATION",17796,18038,"FAILURE"
31654,"RICHMOND, VA",210819,"2/1/1991","1991","3005","COREAST FSB",1209981,993237,"FAILURE"
29422,"TOLEDO, OH",38421,"2/1/1991","1991","3006","FIRST FEDERAL SAVINGS OF TOLEDO",1022500,1016062,"FAILURE"
31859,"JONESBOROUGH, TN",1301,"2/1/1991","1991","3007","GEORGE WASHINGTON FSA",14586,13313,"FAILURE"
17721,"PORTLAND, ME",184197,"2/1/1991","1991","3008","MAINE SAVINGS BANK",1182519,1191224,"FAILURE"
11272,"NORWALK, CT",87535,"2/1/1991","1991","3009","THE MERCHANTS BANK AND TRUST CO",269867,269021,"FAILURE"
22080,"KAUFMAN, TX",3268,"2/7/1991","1991","3010","FIRST NATIONAL BANK IN KAUFMAN",20351,20995,"FAILURE"
17850,"LOCKHART, TX",2072,"2/7/1991","1991","3011","LOCKHART STATE BANK",24316,24800,"FAILURE"
31719,"SEATTLE, WA",3621,"2/8/1991","1991","3012","FAMILY S & LA",99576,60452,"FAILURE"
29585,"WAYNESBORO, TN",2119,"2/8/1991","1991","3013","FIRST FSA OF WAYNESBORO",18165,18137,"FAILURE"
28150,"WYCKOFF, NJ",37780,"2/8/1991","1991","3014","FIRST JERSEY S & LA ASSOC.",287692,257442,"FAILURE"
29946,"BAY ST. LOUIS, MS",2091,"2/8/1991","1991","3015","PEOPLES FEDERAL SAVINGS BANK",59686,53910,"FAILURE"
32114,"BEVERLY HILLS, CA",60093,"2/8/1991","1991","3016","UNITY FS & LA",454475,444026,"FAILURE"
16965,"KENNER, LA",11175,"2/14/1991","1991","3017","MERCHANTS TRUST & SAVINGS BANK",43848,42729,"FAILURE"
5594,"WORTHAM, TX",2111,"2/14/1991","1991","3018","THE FIRST NATIONAL BANK OF WORTH",7282,7709,"FAILURE"
29370,"KEENE, NH",25824,"2/20/1991","1991","3019","FIRST NORTHERN COOP",114564,87048,"FAILURE"
21985,"ALBUQUERQUE, NM",4690,"2/21/1991","1991","3020","SOUTHWEST NATIONAL BANK",37236,36461,"FAILURE"
31206,"DALLAS, GA",4091,"2/22/1991","1991","3021","FIRST FS & LA",37523,36235,"FAILURE"
29015,"HOLLYWOOD, FL",82556,"2/22/1991","1991","3022","HOLLYWOOD FSB",1525465,1369899,"FAILURE"
27170,"NILES, OH",0,"2/22/1991","1991","3023","THE MCKINLEY BANK",70565,65627,"FAILURE"
17806,"COLLEGE STATION, TX",9815,"2/28/1991","1991","3024","UNITED CITIZENS BANK, NATIONAL ASSOC",44906,47235,"FAILURE"
32235,"LAWRENCEVILLE, NJ",17600,"3/1/1991","1991","3025","AMERIFIED SAVINGS BANK",110647,99469,"FAILURE"
29643,"NEW KENSINGTON, PA",2458,"3/1/1991","1991","3026","PEOPLES FEDERAL S & L ASSOC.",107564,98599,"FAILURE"
30139,"PATERSON, NJ",4014,"3/8/1991","1991","3027","ALEXANDER HAMILTON",210702,212882,"FAILURE"
29036,"BALDWIN, NY",19948,"3/8/1991","1991","3028","BEACON FEDERAL SAVINGS",405964,388612,"FAILURE"
31454,"FORT PIERCE, FL",36864,"3/8/1991","1991","3029","FIRST CITIZENS SLA",200485,199317,"FAILURE"
29019,"WEWOKA, OK",5239,"3/8/1991","1991","3030","FIRST FSA OF WEWOKA",32917,27898,"FAILURE"
30960,"HURON, SD",526,"3/8/1991","1991","3031","FIRST FSB",51933,49950,"FAILURE"
24831,"PALM CITY, FL",3560,"3/8/1991","1991","3032","FIRST MARINE BANK OF FLORIDA",17165,16769,"FAILURE"
28827,"BIRMINGHAM, AL",17504,"3/8/1991","1991","3033","JEFFERSON FEDERAL SA",666471,488725,"FAILURE"
24588,"LOS ANGELES, CA",3927,"3/8/1991","1991","3034","MANILABANK",20775,20349,"FAILURE"
32340,"HIGH POINT, NC",19170,"3/8/1991","1991","3035","PREFFERED SAVINGS AND LOAN",224456,174847,"FAILURE"
25145,"PORT ST. LUCIE, FL",1896,"3/8/1991","1991","3036","SEAFIRST BANK",11521,11861,"FAILURE"
26557,"BROOKLINE, MA",12127,"3/14/1991","1991","3037","COOLIDGE CORNER CO-OPERATIVE BANK",83699,83843,"FAILURE"
18844,"VICTORIA, TX",3957,"3/14/1991","1991","3038","CROSSROADS BANK",22416,22694,"FAILURE"
28683,"MIAMI, FL",557515,"3/15/1991","1991","3039","AMERIFIRST FEDERAL SAVINGS",3575040,2872239,"FAILURE"
29716,"ARCANUM, OH",2919,"3/15/1991","1991","3040","ARCANIUM FSA",45361,46771,"FAILURE"
28791,"UPPER DARBY, PA",197296,"3/15/1991","1991","3041","BELL FEDERAL SAVINGS",850573,733980,"FAILURE"
29083,"KANSAS CITY, MO",307557,"3/15/1991","1991","3042","HOME SAVINGS ASSOCIATION",2944195,2623786,"FAILURE"
32514,"PALM HARBOR, FL",3389,"3/15/1991","1991","3043","SOVEREIGN SB",38909,33828,"FAILURE"
27003,"BOSTON, MA",15168,"3/15/1991","1991","3044","THE BLACKSTONE BANK AND TRUST CO",49258,48356,"FAILURE"
10331,"WILLIS, TX",5701,"3/21/1991","1991","3045","CITADEL BANK",21874,21643,"FAILURE"
11185,"SABINAL, TX",3673,"3/21/1991","1991","3046","SABINAL BANK",24822,24395,"FAILURE"
31648,"ADA, OK",44585,"3/22/1991","1991","3047","AMERICAN FEDERAL BANK",110234,90436,"FAILURE"
32175,"BORGER, TX",6158,"3/22/1991","1991","3048","CITIZENS SECURITY BANK",34089,28176,"FAILURE"
28605,"CHICKASHA, OK",4311,"3/22/1991","1991","3049","FIRST FSA OF CHICKASHA",161381,153087,"FAILURE"
32563,"ROCKVILLE, MD",8380,"3/22/1991","1991","3050","REPUBLIC SB, FSB",26394,26499,"FAILURE"
28512,"JACKSON HEIGHTS, NY",166282,"3/22/1991","1991","3051","STATE SAVINGS",445379,393817,"FAILURE"
30940,"SWAINSBORO, GA",46343,"3/22/1991","1991","3052","THE FEDERAL SB, FSB",150907,131244,"FAILURE"
29287,"DES MOINES, IA",50214,"3/22/1991","1991","3053","UNITED FSA OF IOWA",895845,715825,"FAILURE"
32095,"SANTA BARBARA, CA",103369,"3/27/1991","1991","3054","COUNTY BANK, FSB",1172063,961737,"FAILURE"
25817,"HARTFORD, CT",53299,"3/28/1991","1991","3055","THE LANDMARK BANK",227859,219851,"FAILURE"
24043,"LIMON, CO",3011,"3/29/1991","1991","3056","CITIZENS NATIONAL BANK",11414,11251,"FAILURE"
22487,"CLAREMONT, NH",40626,"3/29/1991","1991","3057","CITY BANK AND TRUST",116044,119406,"FAILURE"
11576,"WEIMAR, TX",2212,"4/4/1991","1991","3058","FIRST STATE BANK",26023,26208,"FAILURE"
28347,"HAMILTON, OH",1172,"4/5/1991","1991","3059","COLUMBIA FSA OF HAMILTON",61327,51742,"FAILURE"
31270,"ASHBURN, GA",2746,"4/5/1991","1991","3060","FIRST FEDERAL SB, FSB",30156,30573,"FAILURE"
29417,"SANFORD, FL",17734,"4/5/1991","1991","3061","FIRST FS & LA OF SEMINOLE CO.",185267,160429,"FAILURE"
30361,"ZION, IL",6158,"4/5/1991","1991","3062","FIRST SAVINGS OF ZION",63207,60613,"FAILURE"
19612,"GRAFTON, WV",3752,"4/5/1991","1991","3063","THE BLUEVILLE BANK OF GRAFTON",48118,46936,"FAILURE"
18723,"SHREVEPORT, LA",10525,"4/11/1991","1991","3064","AMERICAN BANK & TRUST COMPANY",60928,60439,"FAILURE"
23487,"TUCSON, AZ",7329,"4/12/1991","1991","3065","ARIZONA COMMERCE BANK",80832,79757,"FAILURE"
32054,"WATERBURY, CT",49989,"4/12/1991","1991","3066","SECURITY SAVINGS & LOAN",143194,129364,"FAILURE"
27315,"HAMDEN, CT",29581,"4/12/1991","1991","3067","WHITNEY BANK AND TRUST",40601,49222,"FAILURE"
25120,"SHERMAN, TX",2728,"4/18/1991","1991","3068","COMMUNITY NATIONAL BANK",19048,18929,"FAILURE"
32603,"KINGFISHER, OK",-386,"4/19/1991","1991","3069","CHISHOLM FS & LA",154401,147099,"FAILURE"
32596,"MUSKOGEE, OK",0,"4/19/1991","1991","3070","CIMARRON FEDERAL SAVINGS",781965,713933,"FAILURE"
31914,"SOUTHAVEN, MS",9121,"4/19/1991","1991","3071","MERCANTILE SAVINGS BANK",33779,33995,"FAILURE"
30392,"NASHVILLE, TN",112220,"4/19/1991","1991","3072","METROPOLITAN FS & LA",985057,811836,"FAILURE"
29844,"WEST PATERSON, NJ",94773,"4/19/1991","1991","3073","PROSPECT PARK, FSB",511522,474313,"FAILURE"
29819,"BALTIMORE, MD",5595,"4/26/1991","1991","3074","AUGUSTA FSA",151333,132558,"FAILURE"
23217,"JEFFERSON COUNTY, CO",2002,"4/26/1991","1991","3075","COLUMBINE VALLEY BANK AND TRUST",9458,9213,"FAILURE"
32202,"MARINA DEL REY, CA",6324,"4/26/1991","1991","3076","EXECUTIVE SB, FSB",58634,55501,"FAILURE"
29588,"ALGONA, IA",4,"4/26/1991","1991","3077","HOME FS & LA, FA",134307,116937,"FAILURE"
32380,"BELTSVILLE, MD",147716,"4/26/1991","1991","3078","JOHN HANSON FSB",840701,658563,"FAILURE"
32605,"LAWTON, OK",-442,"4/26/1991","1991","3079","RED RIVER FS & LA",422245,378312,"FAILURE"
32598,"IRVING, TX",3,"4/26/1991","1991","3080","SUNBELT SAVINGS",6038921,4265330,"FAILURE"
26791,"BOSTON, MA",127300,"5/3/1991","1991","3081","BOSTON TRADE BANK",307033,301548,"FAILURE"
30370,"CHICAGO, IL",1319,"5/3/1991","1991","3082","CENTURY FEDERAL SAVINGS",25857,24375,"FAILURE"
28975,"PITTSBURG, KS",5,"5/3/1991","1991","3083","FIRST FS & LA OF PITTSBURG",290886,143505,"FAILURE"
30686,"MARIETTA, OH",3322,"5/3/1991","1991","3084","LIBERTY SB, FSB",17787,17762,"FAILURE"
31179,"FAIRFIELD, NJ",3585,"5/3/1991","1991","3085","NEWTON SAVINGS BANK, FSA",40854,38447,"FAILURE"
32412,"ALBUQUERQUE, NM",29423,"5/3/1991","1991","3086","SECURITY FS & LA OF ALBUQUERQUE",261711,193444,"FAILURE"
30413,"NORFOLK, VA",12306,"5/3/1991","1991","3087","SENTRY FSA",50295,47246,"FAILURE"
8441,"CHIRENO, TX",1467,"5/9/1991","1991","3088","CHIRENO STATE BANK",12397,12345,"FAILURE"
18709,"TEMPLE, TX",10724,"5/9/1991","1991","3089","TEXAS BANK AND TRUST OF TEMPLE",45228,44972,"FAILURE"
3397,"POTH, TX",1450,"5/9/1991","1991","3090","THE FIRST NATIONAL BANK OF POTH",18673,18545,"FAILURE"
25736,"JERSEY VILLAGE, TX",8505,"5/9/1991","1991","3091","VILLAGE GREEN NATIONAL BANK",29452,27110,"FAILURE"
28523,"CHICAGO, IL",0,"5/10/1991","1991","3092","CAPITOL FEDERAL BANK FOR SAVINGS",39274,33403,"FAILURE"
32537,"CRANSTON, RI",28617,"5/10/1991","1991","3093","COLONIAL FSB",60629,62304,"FAILURE"
28885,"CRESTON, IA",1751,"5/10/1991","1991","3094","FIRST FS & LA OF CRESTON",67326,67915,"FAILURE"
28265,"FARGO, ND",3040,"5/10/1991","1991","3095","FIRST FS & LA OF FARGO",50013,51170,"FAILURE"
30782,"NEWTON, KS",1477,"5/10/1991","1991","3096","FIRST FSA OF NEWTON",125607,105802,"FAILURE"
32100,"WARNER ROBINS, GA",9770,"5/10/1991","1991","3097","GUARANTY FSA",25648,23606,"FAILURE"
18960,"WASHINGTON, DC",77772,"5/10/1991","1991","3098","MADISON NATIONAL BANK",473781,404200,"FAILURE"
20210,"MCLEAN, VA",18207,"5/10/1991","1991","3099","MADISON NATIONAL BANK OF VIRGINIA",174187,159413,"FAILURE"
27418,"BALTIMORE, MD",968,"5/10/1991","1991","3100","THE WASHINGTON BANK (OF MARYLAND)",38974,39003,"FAILURE"
31552,"ABBEVILLE, LA",323,"5/10/1991","1991","3101","VERMILION FSB",17825,17570,"FAILURE"
19935,"DALLAS, TX",25404,"5/16/1991","1991","3102","CAPITAL BANK",111610,104756,"FAILURE"
27131,"CEDAR HILL, TX",2553,"5/16/1991","1991","3103","FIRST NATIONAL BANK OF CEDAR HILL",10959,11132,"FAILURE"
29002,"MOBILE, AL",71167,"5/17/1991","1991","3104","ALTUS FSB",1970413,1154520,"FAILURE"
22504,"NEW ORLEANS, LA",10404,"5/17/1991","1991","3105","FIRST CITY BANK",56068,56509,"FAILURE"
29795,"LUDINGTON, MI",807,"5/17/1991","1991","3106","LUDINGTON FSB",34190,33661,"FAILURE"
15404,"CHICAGO, IL",14870,"5/17/1991","1991","3107","THE COSMOPOLITAN NATIONAL BANK OF CHICAGO",110088,108468,"FAILURE"
6499,"TOMS RIVER, NJ",115612,"5/22/1991","1991","3108","THE FIRST NATIONAL BANK OF TOMS RIVER",1417531,1380815,"FAILURE"
29202,"PORTLAND, OR",313560,"5/23/1991","1991","3109","FAR WEST FSB",2070002,1286017,"FAILURE"
16544,"LOVINGTON, NM",3917,"5/23/1991","1991","3110","LIBERTY NATIONAL BANK",51370,51562,"FAILURE"
27380,"ROANOKE, VA",4460,"5/24/1991","1991","3111","FIRST SECURITY BANK",15885,15027,"FAILURE"
20753,"HOLIDAY, FL",16482,"5/24/1991","1991","3112","FLORIDA STATE BANK",87374,81640,"FAILURE"
31436,"PASADENA, CA",41659,"5/24/1991","1991","3113","PROGRESSIVE SAVINGS BANK",388336,373666,"FAILURE"
32126,"CALDWELL, TX",7388,"5/31/1991","1991","3114","BURLESON COUNTY SAVINGS ASSOC.",31475,31986,"FAILURE"
31363,"COMPTON, CA",88,"5/31/1991","1991","3115","ENTERPRISE S&LA",13508,13115,"FAILURE"
15963,"BUFFALO, NY",779432,"5/31/1991","1991","3116","GOLDOME",9890866,6525085,"FAILURE"
31168,"ST. PETERSBURG, FL",96925,"5/31/1991","1991","3117","GOLDOME FSB",1476880,1320508,"FAILURE"
32592,"EL PASO, TX",-4386,"5/31/1991","1991","3118","MERABANK TEXAS",1157911,744873,"FAILURE"
31274,"SMYRNA, GA",10986,"5/31/1991","1991","3119","UNITED FS & LA",119333,106033,"FAILURE"
10544,"NEWTON, MA",104173,"5/31/1991","1991","3120","UNIVERSITY BANK, NATIONAL ASSOCIATION",318836,295818,"FAILURE"
28019,"STATEN ISLAND, NY",9850,"5/31/1991","1991","3121","WESTERLEIGH SAVINGS",147849,145160,"FAILURE"
25142,"SAN ANTONIO, TX",789,"6/6/1991","1991","3122","NORTHWEST BANK, NATIONAL ASSOCIATION",7204,7215,"FAILURE"
28161,"NEW ORLEANS, LA",15075,"6/7/1991","1991","3123","DRYADES S & LA",262265,259731,"FAILURE"
90310,"WOBURN, MA",35933,"6/7/1991","1991","3124","WOBURN FIVE CENTS SAVINGS BANK",247219,239998,"FAILURE"
23039,"HEWITT, TX",3959,"6/13/1991","1991","3125","PEOPLES BANK",17273,16674,"FAILURE"
19012,"AMARILLO, TX",11845,"6/13/1991","1991","3126","TASCOSA NATIONAL BANK OF AMARILLO",73908,75195,"FAILURE"
27274,"VICTORIA, TX",1245,"6/13/1991","1991","3127","TEXAS PREMIER BANK OF VICTORIA, NATIONAL A",15449,15278,"FAILURE"
17681,"HORTON, KS",4250,"6/13/1991","1991","3128","THE BANK OF HORTON",167298,170540,"FAILURE"
31276,"LOWELL, IN",1366,"6/14/1991","1991","3129","FIRST COMMERCE SB, FSB",10886,10520,"FAILURE"
30538,"SPRINGFIELD, PA",-551,"6/14/1991","1991","3130","SPRINGFIELD FSLA",97522,95318,"FAILURE"
26659,"BOSTON, MA",2887,"6/21/1991","1991","3131","BEACON CO-OPERATIVE BANK",31806,30538,"FAILURE"
32179,"HUNTINGTON BEACH, CA",150166,"6/21/1991","1991","3132","GUARDIAN FSA",682096,654275,"FAILURE"
17795,"BOSTON, MA",169857,"6/28/1991","1991","3133","FIRST MUTUAL BANK FOR SAVINGS",1129946,1081228,"FAILURE"
30758,"PALISADES PARK, NJ",145771,"6/28/1991","1991","3134","METROBANK FS & LA",474327,350087,"FAILURE"
28786,"JONESBORO, AR",16282,"6/28/1991","1991","3135","UNITED FS & LA",142465,136677,"FAILURE"
32566,"MORGANTON, NC",1830,"7/9/1991","1991","3136","SURETY FS & LA",224820,163447,"FAILURE"
27825,"DANBURY, CT",24663,"7/12/1991","1991","3137","DANBURRY SAVINGS & LOAN",270228,184143,"FAILURE"
23882,"DRIPPING SPRINGS, TX",3682,"7/12/1991","1991","3138","DRIPPING SPRINGS NATIONAL BANK",20177,20527,"FAILURE"
32223,"AUSTIN, TX",4995,"7/12/1991","1991","3139","FIDELITY FS & LA",67044,56885,"FAILURE"
25592,"SAN DIEGO, CA",2208,"7/12/1991","1991","3140","LANDMARK THRIFT AND LOAN ASSOCIATION",16638,15835,"FAILURE"
29295,"BARRON, WI",1906,"7/12/1991","1991","3141","MONYCOR SAVINGS BANK",151736,137588,"FAILURE"
31800,"SAN MATEO, CA",8346,"7/12/1991","1991","3142","PAN AMERICAN FSB",287190,250176,"FAILURE"
30010,"CLINTON, OK",2434,"7/19/1991","1991","3143","CLINTON S & LA",22220,21565,"FAILURE"
26331,"ELMWOOD PARK, NJ",16016,"7/19/1991","1991","3144","COMMUNITY GUARDIAN BANK",55327,55038,"FAILURE"
30545,"WESTMONT, IL",1,"7/19/1991","1991","3145","COOPERATIVE FSB",74903,46985,"FAILURE"
32494,"HIALEAH, FL",28173,"7/19/1991","1991","3146","NEW METROPOLITAN FSB",18440,43214,"FAILURE"
20960,"METAIRIE, LA",29418,"7/19/1991","1991","3147","PONTCHARTRAIN STATE BANK",139958,142089,"FAILURE"
3283,"KERENS, TX",5128,"7/25/1991","1991","3148","THE KERENS BANK",19538,19848,"FAILURE"
32301,"SAN FRANCISCO, CA",34963,"7/26/1991","1991","3149","ATLANTIC FINANCIAL FSB",448913,413500,"FAILURE"
27157,"HILLSBOROUGH TWNS, NJ",27794,"7/26/1991","1991","3150","SUBURBAN NATIONAL BANK",91091,91287,"FAILURE"
22325,"ANSONIA, CT",13403,"7/26/1991","1991","3151","THE HOUSATONIC BANK & TRUST CO",69070,64075,"FAILURE"
29498,"RAWLINS, WY",2695,"7/26/1991","1991","3152","WESTLAND FS & LA",31809,31705,"FAILURE"
32438,"BOYNTON BEACH, FL",16190,"8/2/1991","1991","3153","CORAL COAST FSB",61158,60341,"FAILURE"
27618,"COLUMBIA, SC",2702,"8/2/1991","1991","3154","STANDARD FS & LA",319651,280738,"FAILURE"
22908,"HYPOLUXO, FL",30995,"8/9/1991","1991","3155","BANK OF SOUTH PALM BEACHES",61282,63475,"FAILURE"
2531,"BRIDGEPORT, CT",511098,"8/9/1991","1991","3156","CITYTRUST",1918530,1807942,"FAILURE"
29041,"THIEF RIVER FALLS, MN",2620,"8/9/1991","1991","3157","FIRST FS & LA OF THIEF RIVER FALLS",54605,55516,"FAILURE"
28041,"SAN DIEGO, CA",995496,"8/9/1991","1991","3158","GREAT AMERICAN FSA",9523603,7230789,"FAILURE"
28587,"LARCHMONT, NY",6,"8/9/1991","1991","3159","LARCHMONT FS & LA",123777,123595,"FAILURE"
18256,"BRIDGEPORT, CT",324571,"8/9/1991","1991","3160","MECHANICS AND FARMERS SAVINGS BANK",1083920,903692,"FAILURE"
21605,"WEST PALM BEACH, FL",12617,"8/9/1991","1991","3161","SOUTHCOAST BANK CORPORATION",26094,26674,"FAILURE"
32252,"ARLINGTON, TX",4682,"8/16/1991","1991","3162","CENTRE SA, FA",15233,15618,"FAILURE"
27463,"ENFIELD, CT",4529,"8/16/1991","1991","3163","ENFIELD NATIONAL BANK",18966,19759,"FAILURE"
32249,"TUCSON, AZ",11229,"8/16/1991","1991","3164","FIRST AMERICAN FSB",144988,130273,"FAILURE"
22016,"FAYETTEVILLE, AR",936,"8/16/1991","1991","3165","NORTHWEST NATIONAL BANK",29438,30190,"FAILURE"
14421,"CUERO, TX",1255,"8/22/1991","1991","3166","BUCHEL BANK & TRUST CO.",25026,24778,"FAILURE"
15379,"MEXIA, TX",3734,"8/22/1991","1991","3167","FIRST MEXIA BANK",22479,22432,"FAILURE"
27842,"MT. VERNON, OH",4,"8/23/1991","1991","3168","FIRST FS & LA",73142,74359,"FAILURE"
27693,"SPRINGFIELD, OH",22550,"8/23/1991","1991","3169","MERCHANTS & MECHANICS FSB",209860,206081,"FAILURE"
27657,"ST. LOUIS, MO",1896,"8/23/1991","1991","3170","NEW AGE FSA",9238,9585,"FAILURE"
14804,"BLACKWELL, OK",1088,"8/29/1991","1991","3171","FIRST NATIONAL BANK AND TRUST CO",33498,33799,"FAILURE"
5519,"SAN SABA, TX",1058,"8/29/1991","1991","3172","THE SAN SABA NATIONAL BANK",15607,15492,"FAILURE"
27862,"LOUISVILLE, KY",29147,"8/30/1991","1991","3173","FUTURE FEDERAL SAVINGS BANK",422336,408926,"FAILURE"
26792,"MILFORD, NH",23907,"8/30/1991","1991","3174","HILLSBOROUGH BANK AND TRUST CO",49895,59467,"FAILURE"
26273,"HILTON HEAD ISLAND, SC",20857,"8/30/1991","1991","3175","HILTON HEAD BANK & TRUST COMPANY",64629,63039,"FAILURE"
31588,"MIDDLETOWN, PA",17492,"8/30/1991","1991","3176","HOMESTEAD FSA",223248,180986,"FAILURE"
90228,"LOWELL, MA",122009,"8/30/1991","1991","3177","LOWELL INSTITUTION FOR SAVINGS",386363,318149,"FAILURE"
30961,"PRESTONSBURG, KY",0,"8/30/1991","1991","3178","UNITED FSB",39869,39317,"FAILURE"
32454,"WEST PALM BEACH, FL",12678,"9/6/1991","1991","3179","BAY FSB",58064,54053,"FAILURE"
32023,"LA MESA, CA",18381,"9/6/1991","1991","3180","HEARTLAND S & LA",121671,120790,"FAILURE"
18242,"SUFFIELD, CT",83633,"9/6/1991","1991","3181","SUFFIELD BANK",294777,257036,"FAILURE"
23679,"ALLENSTOWN, NH",10248,"9/6/1991","1991","3182","THE FAMILY BANK AND TRUST",46671,46973,"FAILURE"
29411,"TOLEDO, OH",9719,"9/6/1991","1991","3183","UNITED HOME FEDERAL",443424,446860,"FAILURE"
32224,"CROCKETT, TX",2321,"9/13/1991","1991","3184","DAVY CROCKETT FS & LA",50532,48311,"FAILURE"
28177,"CHARLESTON, WV",3584,"9/13/1991","1991","3185","EVERGREEN FS & LA",40271,34959,"FAILURE"
26924,"WHITE RIVER JUNCTION, VT",11069,"9/13/1991","1991","3186","VALLEY BANK",33694,35568,"FAILURE"
19591,"HARRISBURG, IL",627,"9/16/1991","1991","3187","FIRST BANK AND TRUST",26582,26248,"ASSISTANCE"
28889,"DRESHER, PA",10147,"9/19/1991","1991","3188","ABRAHAM LINCOLN FSA",189089,166964,"FAILURE"
16944,"PENSACOLA, FL",0,"9/19/1991","1991","3189","SOUTHEAST BANK OF WEST FLORIDA",97289,88214,"FAILURE"
3575,"MIAMI, FL",0,"9/19/1991","1991","3190","SOUTHEAST BANK, NATIONAL ASSOCIATION",11026691,8908637,"FAILURE"
24502,"ARLINGTON, MA",96642,"9/20/1991","1991","3191","BANK FIVE FOR SAVINGS",386572,402696,"FAILURE"
26946,"SOMERVILLE, NJ",6010,"9/20/1991","1991","3192","MID-JERSEY NATIONAL BANK",29471,28451,"FAILURE"
29563,"SAYVILLE, NY",29136,"9/27/1991","1991","3193","EASTERN FS & LA OF SAYVILLE",249533,264912,"FAILURE"
27633,"BEAUMONT, TX",24891,"9/27/1991","1991","3194","FIRST FEDERAL SAVINGS",251153,251734,"FAILURE"
32400,"FAIR OAKS, CA",2094,"9/27/1991","1991","3195","GOLD RIVER SB",24140,21944,"FAILURE"
29092,"HARLAN, IA",35,"9/27/1991","1991","3196","HOME FS & LA OF HARLAN",91411,89021,"FAILURE"
